DOB_WK,"Total","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday"
"DOB_TT",
"2300",149,10,19,33,25,21,28,13
"2301",155,3,21,28,34,28,29,12
"2302",143,11,25,25,25,20,21,16
"2303",164,6,28,37,26,24,32,11
"2304",147,9,22,25,31,26,28,6
"2305",148,10,21,26,25,24,26,16
"2306",138,8,25,25,27,24,20,9
"2307",152,14,17,26,29,25,28,13
"2308",143,6,25,25,29,22,24,12
"2309",132,15,14,30,14,25,26,8
"2310",139,13,26,23,15,24,28,10
"2311",153,5,24,30,25,35,21,13
"2312",116,6,17,29,19,19,16,10
"2313",133,8,23,30,20,25,17,10
"2314",133,6,20,23,34,18,17,15
"2315",145,12,22,23,32,22,17,17
"2316",126,5,26,15,20,22,22,16
"2317",145,8,20,30,25,30,23,9
"2318",132,9,23,25,20,21,21,13
"2319",153,6,40,17,28,28,15,19
"2320",134,2,22,18,29,26,25,12
"2321",145,5,22,34,27,26,20,11
"2322",144,12,23,34,16,25,25,9
"2323",137,8,20,26,19,23,28,13
"2324",133,15,16,28,22,19,18,15
"2325",126,9,17,23,26,21,19,11
"2326",127,9,21,16,31,24,17,9
"2327",130,7,16,15,23,31,24,14
"2328",121,7,14,24,19,23,22,12
"2329",140,6,27,26,23,21,23,14
"2330",155,10,28,25,26,24,25,17
"2331",133,10,17,28,23,25,21,9
"2332",115,5,24,19,17,23,17,10
"2333",144,9,20,23,27,22,25,18
"2334",125,6,17,35,19,21,16,11
"2335",101,5,14,21,20,22,12,7
"2336",111,7,19,21,16,16,20,12
"2337",141,8,17,20,33,25,21,17
"2338",132,12,15,19,24,28,24,10
"2339",137,16,23,24,26,22,17,9
"2340",140,9,21,37,14,19,24,16
"2341",125,11,19,22,17,22,20,14
"2342",108,6,13,18,29,23,12,7
"2343",150,12,19,19,26,28,30,16
"2344",132,7,22,29,30,22,15,7
"2345",151,6,36,25,18,30,20,16
"2346",118,7,22,21,23,20,14,11
"2347",139,6,23,24,20,31,17,18
"2348",138,7,20,21,24,27,28,11
"2349",119,12,16,18,27,24,18,4
"2350",138,7,19,25,26,17,26,18
"2351",121,7,18,18,25,20,24,9
"2352",149,9,17,26,25,35,22,15
"2353",117,12,16,26,17,21,15,10
"2354",121,8,19,21,15,25,28,5
"2355",118,9,22,16,26,16,16,13
"2356",144,5,24,18,24,30,29,14
"2357",118,5,18,20,20,22,22,11
"2358",117,6,12,23,17,24,25,10
"2359",137,8,24,22,33,15,24,11
